,lasttime,duration,areatime,tqv_values,maxarea,filename
39,2022-02-17 00:59:59.999997,0 days 00:00:00,2.992665643424725,55.0,2.992665643424725,2022_02_17_00_lat7p301S.geojson
40,2022-02-17 00:00:00.000000,0 days 00:00:00,2.223844394838391,55.0,2.223844394838391,2022_02_17_00_lat7p278S.geojson
41,2022-02-17 08:00:00.000003,0 days 09:00:00,314.88917134948366,55.0,37.450651894073474,2022_02_17_08_lat9p188S.geojson
42,2022-02-16 14:00:00.000003,0 days 04:00:00.000006,7.719216883473651,55.0,1.7717329283420047,2022_02_16_14_lat17p40S.geojson
43,2022-02-16 03:59:59.999997,0 days 00:00:00,1.0628944967154859,55.0,1.0628944967154859,2022_02_16_03_lat7p588S.geojson
44,2022-02-15 18:59:59.999997,0 days 00:00:00,4.833537707337038,55.0,4.833537707337038,2022_02_15_18_lat18p34S.geojson
45,2022-02-15 18:00:00.000000,0 days 00:00:00,6.999571236795635,55.0,6.999571236795635,2022_02_15_18_lat18p54S.geojson
46,2022-02-14 12:00:00.000000,0 days 00:00:00,1.1799139041010633,55.0,1.1799139041010633,2022_02_14_12_lat17p27S.geojson
47,2022-02-13 21:00:00.000000,0 days 00:00:00,2.197690501049558,55.0,2.197690501049558,2022_02_13_21_lat17p21S.geojson
48,2022-02-14 21:59:59.999997,1 days 01:59:59.999994,86.74621882380005,55.0,7.091559058807108,2022_02_14_21_lat6p202S.geojson
49,2022-02-14 05:00:00.000003,0 days 17:00:00.000003,340.1695419785577,55.0,23.99461035815507,2022_02_14_05_lat15p90S.geojson
50,2022-02-17 03:59:59.999997,3 days 18:59:59.999997,5199.202788142261,55.0,73.15319560051597,2022_02_17_03_lat14p45S.geojson
51,2022-02-16 15:00:00.000000,3 days 06:00:00,4545.644579386559,55.0,67.47853472960064,2022_02_16_15_lat9p555S.geojson
52,2022-02-15 21:59:59.999997,2 days 12:59:59.999997,3461.322402570201,55.0,67.21668061061592,2022_02_15_21_lat17p23S.geojson
53,2022-02-15 17:00:00.000003,2 days 08:00:00.000003,1784.0696411324684,55.0,48.27681563827644,2022_02_15_17_lat18p93S.geojson
54,2022-02-14 11:00:00.000003,1 days 02:00:00.000003,781.7199530737621,55.0,48.27681563827644,2022_02_14_11_lat17p37S.geojson
55,2022-02-13 00:00:00.000000,0 days 03:59:59.999997,7.1756060344895864,55.0,1.5893969069511096,2022_02_13_00_lat19p44S.geojson
56,2022-02-13 02:00:00.000003,0 days 07:00:00.000006,32.07677110964981,55.0,7.635774007360182,2022_02_13_02_lat13p09S.geojson
57,2022-02-13 00:59:59.999997,0 days 09:59:59.999997,34.56424169356193,55.0,8.290107064622019,2022_02_13_00_lat14p07S.geojson
58,2022-02-12 21:00:00.000000,0 days 06:00:00,39.48932817632412,55.0,6.88414192864197,2022_02_12_21_lat10p71S.geojson
59,2022-02-13 18:00:00.000000,1 days 06:59:59.999997,198.6835219114015,55.0,14.855649367270805,2022_02_13_18_lat8p612S.geojson
60,2022-02-12 12:00:00.000000,0 days 03:00:00,8.9662861684876,55.0,2.6879344478293956,2022_02_12_12_lat14p64S.geojson
61,2022-02-12 08:00:00.000003,0 days 00:00:00,1.7035514775714518,55.0,1.7035514775714518,2022_02_12_08_lat15p41S.geojson
62,2022-02-12 00:00:00.000000,0 days 00:00:00,1.761296596262374,55.0,1.761296596262374,2022_02_12_00_lat15p22S.geojson
63,2022-02-11 17:00:00.000003,0 days 06:00:00,23.192366722126796,55.0,4.23978188978333,2022_02_11_17_lat8p715S.geojson
